Award Date,Transaction,Award ID,DUNS,Recipient,Recipient City,Recipient State,Recipient CD,Recipient Country,Pop State,Pop CD,Pop Country,Award Amount ($),Award Type,Awarding Agency,Awarding Bureau,CFDA Code,CFDA Title,Fiscal Year,Role
2014-07-08,4DBFC30A-B1E6-1DB5-7C89-D538DBA7739E,FG02-07ER46426,9214214,Stanford University,STANFORD,CA,14,USA,CA,14,USA,184425.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-08,C906BB4E-2035-13F6-816B-6C1E0322AFA0,1415417,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,504512.0,Grants,National Science Foundation,National Science Foundation,47.075,"Social, Behavioral, and Economic Sciences",2014,Prime
2014-07-08,80417DA8-FF69-17F6-E0B0-6CF02BB95683,T32MH019956,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,110028.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2014-07-09,C690F70A-BEC8-C43E-BF01-F9F3272EE8F1,1416934,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,20,USA,469772.0,Grants,National Science Foundation,National Science Foundation,47.05,Geosciences,2014,Prime
2014-07-09,7510E072-083C-2975-68A8-B446084D1AC1,R21ES023387,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,318425.0,Grants,Department of Health and Human Services,National Institutes of Health,93.113,Environmental Health,2014,Prime
2014-07-09,C37B875C-36D8-0993-B70D-E4DBEFCD57D5,1257701,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,91587.0,Grants,National Science Foundation,National Science Foundation,47.074,Biological Sciences,2014,Prime
2014-07-09,E122DB5A-3634-2E3D-01C9-C4004F654B73,FA87501220335,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,200000.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2014-07-09,FD39325C-C494-9925-A45A-2A56BED53CFD,1202741,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,54671.0,Grants,National Science Foundation,National Science Foundation,47.05,Geosciences,2014,Prime
2014-07-09,848CF434-C156-B9E1-250E-DC25C60615F4,DESC0010566,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,702029.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-09,2F2AAB2D-38E9-3C8B-4C95-C59065EABE73,R01AI064227,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,373598.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-07-09,16709D55-2EE2-6591-AF85-1234D007A48A,DESC0010566,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,702029.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-09,59B92AB8-20A6-39FE-461B-D5F721EFD457,R25DK078382,9214214,Stanford University,STANFORD,CA,18,USA,CA,12,USA,162600.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-07-09,E23F0480-9FB9-2724-0414-06679BF030AE,1409813,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,798159.0,Grants,National Science Foundation,National Science Foundation,47.07,Computer and Information Science and Engineering,2014,Prime
2014-07-09,F45FD403-F8FA-DD82-6C7E-F4DC31EB5625,K08DK087895,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,153763.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-07-10,664529AE-B6B9-BCA6-AD72-562A99DCF687,DESC0008700,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,364306.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-10,35C68D41-3B80-613B-488A-8B09C5BEDB42,DESC0006394,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,159224.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-10,597FAE34-7A60-A596-2EDB-8A10B275A09C,DESC0008699,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,362311.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-10,35268754-2F6F-CB13-6CC0-95FB958E40E0,DESC0004658,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,165000.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-10,CF1E0897-BCC0-658B-0BB8-444B1508928A,T32AI007328,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,327895.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-07-10,F6B56B32-1083-F4EA-DE4F-8DA24959F06C,T32AI007502,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,243282.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-07-10,AAC62E43-C24C-899C-2AF7-F3FCD4973F67,DESC0010567,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,278684.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-10,EF0FAB77-2DBA-C9B2-49D9-A023E416A85A,R01MD007796,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,401250.0,Grants,Department of Health and Human Services,National Institutes of Health,93.307,Minority Health and Health Disparities Research ,2014,Prime
2014-07-10,4F4D9EF2-54A0-A720-A75E-742D707DD33A,DESC0010570,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,636033.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-10,62E6D691-F074-3ACF-337E-D4FCD04F8C5F,R01DK095338,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,09,USA,414788.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-07-10,96EFE4C2-1D15-6CCE-9839-EB0150D4AE5B,R13ES024632,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,10000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.113,Environmental Health,2014,Prime
2014-07-10,6C99C92C-42A9-932F-4C3D-763C62CCAEAB,1316699,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,510000.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-07-10,1473C81F-5601-5D25-923E-90BE65A37FE6,1344284,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,119000.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-07-10,D491DC2E-1F7F-6554-6331-03D6773B7607,HR00111320011,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,318073.0,Grants,Department of Defense,Department of Defense,12.91,Research and Technology Development,2014,Prime
2014-07-10,3BCFD660-7AA0-68DB-D610-AFCCB311FE2A,DESC0008067,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,150000.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-10,FFD26D45-1F4A-E17D-18EB-C9DABB053602,DESC0008699,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,362311.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-10,61AFB8CE-42D6-F37A-45DB-C3F72EA7D993,1144885,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,623746.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-07-10,C82EEEF9-0927-A403-CE48-9A9F4C58A678,1361412,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,336766.0,Grants,National Science Foundation,National Science Foundation,47.049,Mathematical and Physical Sciences,2014,Prime
2014-07-10,62D26FE1-8938-E9B1-1E81-16DF9E52FAA2,NNX12AK39G,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,314991.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2014-07-10,9E7E9FB0-63D2-114C-48A8-5FF295E687E2,1301659,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,120049.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-07-10,AF302695-D8B3-FFDB-3294-2830195E8643,DESC0010570,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,636033.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-07-10,B8EFEF1D-4B99-D560-6DF7-2BDC5DEEAB08,DEFG0200ER41138,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,345000.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
